t, X, Y, Z, V_X, V_Y, V_Z
0.000000000000000000e+00,-9.240667474777022328e-01,-4.150460897882045086e-01,-1.883141418288331315e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.210143355772592022e-01,-4.154178332760352643e-01,-1.749885383683910112e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.201420050163563458e-01,-4.162120560652071699e-01,-1.668454694039231967e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.236209114996487557e-01,-4.092230618956373966e-01,-1.876231693332818529e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.252001573761261533e-01,-4.084570752751952027e-01,-1.988538561014490114e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.191847215104189672e-01,-4.131478963476630795e-01,-1.834690997065745177e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.191809572540079465e-01,-4.133179504676863236e-01,-1.846010328085285757e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.170726588222005704e-01,-4.136848056045405175e-01,-1.835181999644802386e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.307019588918054032e-01,-5.896545206660636085e-01,-1.790860221750708581e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.230636621460297508e-01,-3.953393462388499757e-01,-1.565006499543974694e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.230190414339105587e-01,-3.953393462388499757e-01,-1.548977471144040996e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.320512971463027485e-01,-5.970483733717542041e-01,-1.714199451074472913e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.230214072171846196e-01,-3.929534893932812856e-01,-1.634449588489916838e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.261174937071772195e-01,-5.932156774855655845e-01,-1.566031644333687189e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.267774424859219762e-01,-5.942334545768913623e-01,-1.506752941488822550e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.262734244875330258e-01,-5.953476211196934154e-01,-1.691025483057931045e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.266153678957838036e-01,-5.960938636350554543e-01,-1.638431757720422988e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.214193011617127782e-01,-3.898485673623169334e-01,-1.665824153005702746e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.103037783075047518e-01,-4.034127746955236127e-01,-1.527113356109132125e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.241294770500979583e-01,-5.975759400379911934e-01,-1.730878396417305509e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.044549202910722174e-01,-4.047579230976335318e-01,-1.652178304998206393e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.021574121121448409e-01,-4.079781208639439716e-01,-1.865052469135406454e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.997883778077242489e-01,-4.108295548119849649e-01,-1.969529727772952876e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.997883778077242489e-01,-4.108295548119849649e-01,-1.969529727772952876e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.351001047130087507e-01,-6.238538705472654877e-01,-1.660596405500487094e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.359591758961569585e-01,-6.244224160440166038e-01,-1.699952537576665534e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.343131640202564370e-01,-6.251582523530984092e-01,-1.699448934212193230e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.349222633614564515e-01,-6.255556822049975763e-01,-1.725605435902849150e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.066942973766247693e-01,-3.820337211083271733e-01,-1.329547922290469086e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.051147318435357469e-01,-3.814827993476656021e-01,-1.335116793924433498e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.043130150239248044e-01,-3.829230579728711281e-01,-1.242240471120198558e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.079353239416596555e-01,-6.040607195083048664e-01,-1.546802390983783859e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.074056819117459760e-01,-6.059109310714960728e-01,-1.584741349376214137e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.930632742000128577e-01,-3.951737473303332249e-01,-1.571371086699011599e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.931121211620978162e-01,-3.951737473303332249e-01,-1.590435446331484315e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.920366631177426564e-01,-3.937218143400249559e-01,-1.568627740545087690e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.921645548867336295e-01,-3.934441229694580211e-01,-1.556880343990419691e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.921645548867336295e-01,-3.934441229694580211e-01,-1.556880343990419691e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.922829652659176602e-01,-3.901107673302481871e-01,-1.582955756550300519e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.923565957350682032e-01,-3.898538815882401365e-01,-1.550923235737012851e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.923181552467045474e-01,-3.873690865056196864e-01,-1.670749561920720216e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.029059483701378230e-01,-6.108168146186807590e-01,-1.536809326070829040e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.921319916839602904e-01,-3.852600780529545355e-01,-1.762771118070953491e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.019160388154023877e-01,-6.118999780258029819e-01,-1.616972580027454809e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.766624834746110428e-01,-6.683728079607871297e-01,-9.717621642471231669e-02,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-9.127397471791536265e-01,-6.288860645267175808e-01,-1.762265213926128282e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-9.179208339649992388e-01,-6.394113804359388142e-01,-1.965949820558395011e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-9.185798307054463541e-01,-6.394113804359388142e-01,-2.028086246431596296e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.691764746621608584e-01,-4.049689519205391663e-01,-1.671370558589660715e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.690477676613662661e-01,-4.049689519205391663e-01,-1.629660674706941981e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.688961309347095208e-01,-4.049689519205391663e-01,-1.566915732560545116e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.679987668023870784e-01,-4.042585903446412887e-01,-1.736475178389667029e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.681682179070802086e-01,-4.036216835462740349e-01,-1.710940021160330948e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.679451503584691974e-01,-4.039019225375556910e-01,-1.682645077898857477e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.640428318454329570e-01,-4.084033606681317097e-01,-1.550424327569653871e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.641285147717806536e-01,-4.084033606681317097e-01,-1.592879142597828368e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.622296381293893530e-01,-4.091058706570805947e-01,-1.622925795681544880e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.621766038293057210e-01,-4.091058706570805947e-01,-1.601672163284434403e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.615508842777663823e-01,-4.102973110490671371e-01,-1.506814594376276739e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.616799739322380525e-01,-4.059400208368896257e-01,-1.581819799758056311e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.615000707465293450e-01,-4.059400208368896257e-01,-1.430843007740167927e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.607248897148968014e-01,-4.041286596068378034e-01,-1.590619000447699438e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.607766124617252101e-01,-4.039180557545252181e-01,-1.574411447544412368e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.607766124617252101e-01,-4.039180557545252181e-01,-1.574411447544412368e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.581175870871388112e-01,-4.068370013666969820e-01,-1.657693890826752170e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.585442698012025753e-01,-4.059347167356769370e-01,-1.681173327564902120e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.585113604319265512e-01,-4.057224144695548151e-01,-1.642800698829393058e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.553186465801849714e-01,-4.098939352694733196e-01,-1.674116753965764204e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.550049222439474184e-01,-4.107499380755874618e-01,-1.674116753965764204e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.563761340132105548e-01,-4.090379324633592328e-01,-1.850753146001442584e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.535528886892964628e-01,-4.093699748899422564e-01,-1.562106700326120201e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.533749141700019969e-01,-4.101249217936259184e-01,-1.609575758468829443e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.524280828951078526e-01,-4.086303153950727740e-01,-1.678327717074987457e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.523612121276072928e-01,-4.086303153950727740e-01,-1.656041582741691054e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.518757104136134295e-01,-4.094999055116643749e-01,-1.588558571382769902e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.631596491747596245e-01,-3.764554855732589744e-01,-1.363773009863520347e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.608932398101023509e-01,-3.773658289826816170e-01,-1.317732893494758528e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.618350228164723958e-01,-3.755858866452941869e-01,-1.340578759531812214e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.591338635035128402e-01,-3.774065932465361928e-01,-1.548158139182785886e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.594644109810002375e-01,-3.767059957278390270e-01,-1.519994915596460661e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.488411707001966011e-01,-5.897863561749655537e-01,-1.802130567551360751e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.487110907767313472e-01,-5.906461803527609522e-01,-1.661518777642269906e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.471527023078577745e-01,-5.905292093607441561e-01,-1.733477957175864059e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.472889754858711209e-01,-5.911355446781421108e-01,-1.693925964483913305e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.473131984398540872e-01,-5.913954026713128531e-01,-1.663390622978122291e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.467481453408922665e-01,-5.945005338414655061e-01,-1.556578527088788855e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.465364062403172296e-01,-5.937443131274244834e-01,-1.624126963544809399e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.465364062403172296e-01,-5.937443131274244834e-01,-1.624126963544809399e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.431196033466508144e-01,-5.896710797363832190e-01,-1.677885351922439872e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.431039872059468143e-01,-5.898175683054067697e-01,-1.649739852370802895e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.429886130266548427e-01,-5.896710797363832190e-01,-1.629494429949884804e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.445475264763604439e-01,-3.852609305209314661e-01,-1.462348696671068593e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.421562879384790756e-01,-5.903969393382945130e-01,-1.801705993316649879e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.419578255089678054e-01,-5.903969393382945130e-01,-1.752730539368406726e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.418696328505921311e-01,-5.903969393382945130e-01,-1.728546609037148185e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.396563417270346275e-01,-3.925617952190177395e-01,-1.473901235857210112e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.403198540852632181e-01,-5.907066864986060262e-01,-1.741424344199480334e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.402395865444095557e-01,-5.909444650366628693e-01,-1.686275013709440662e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.467695370619220396e-01,-3.738526597905991178e-01,-1.620175105757776235e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.412778101599091007e-01,-5.960095801858455999e-01,-1.823479454930366783e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.421580440185734151e-01,-5.975661805133565263e-01,-1.857317379358528198e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.444824873959370093e-01,-3.750920721660379042e-01,-1.667256415528036717e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
0.000000000000000000e+00,-8.412196241051524970e-01,-5.962524520297449726e-01,-2.088296865643715639e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.408752582175420542e-01,-3.745925291008972979e-01,-1.516791553826767336e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.476004815718154450e-01,-6.186363257011876504e-01,-1.836910982572755036e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.440533416707930447e-01,-6.132224033322111190e-01,-2.053535819982493515e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.441251800309980124e-01,-6.181671443771752372e-01,-1.926898515125587130e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.409602555835188342e-01,-6.151785629349463269e-01,-1.978732421128500674e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.153334952919305545e-01,-4.211306736882166057e-01,-1.590846978351989627e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-8.153334952919305545e-01,-4.211306736882166057e-01,-1.590846978351989627e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,-8.152907614291684535e-01,-4.211306736882166057e-01,-1.564707491734633471e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01
0.000000000000000000e+00,-8.152254848823825562e-01,-4.211306736882166057e-01,-1.512755998466117635e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01
